,user_id,data,data_type,length,time
8647,1964634362,"нет , почти",text,11,1751366197
8648,1964634362,"так уж и быть, засчитаю",text,23,1751366221
8649,1964634362,"ооо
покажешь?",text,13,1751366233
8650,1964634362,"ути
как мило, только пыток не будет , не переживай 🥹
и твое мнение тоже важно",text,77,1751366260
8651,1964634362,"чтоб вы 
помнили",text,16,1751366276
8652,1964634362,погладить,text,9,1751366480
8653,1964634362,"мммм
надо это
в инфо",text,20,1751366491
8654,1964634362,я видела ты выкладывала,text,23,1751366499
8655,1964634362,я те права могу дать,text,20,1751366507
8656,1964634362,чмок,text,4,1751366538
8657,1964634362,э не,text,4,1751366542
8658,1964634362,я забыла эту команду,text,20,1751366547
8659,1964634362,все,text,3,1751366548
8660,1964634362,давай,text,5,1751366569
8661,1964634362,"нет 
24 серии в сезоне",text,22,1751366578
8662,1964634362,погладить,text,9,1751366603
8663,1964634362,в 27 году,text,9,1751366608
8664,1964634362,да мы все,text,9,1751366676
8665,1964634362,калл гуй юань,text,13,1751367090
8666,1964634362,добро пожаловать! надеюсь тебе тут понравится :),text,48,1751367123
8667,1964634362,зеницу,text,6,1751367321
8668,1964634362,как делишки? как день ? как настроение?,text,39,1751367358
8669,1964634362,глава мед дома,text,14,1751367435
8670,1964634362,была замечена,text,13,1751367440
8671,1964634362,убежала,text,7,1751367446
8672,1964634362,не успела,text,9,1751367450
8673,1964634362,ы,text,1,1751367451
8674,1964634362,список непктив,text,14,1751367465
8675,1964634362,сука,text,4,1751367469
8676,1964634362,список неактив,text,14,1751367473
8677,1964634362,"малышарики, ну вы чего",text,22,1751367501
8678,1964634362,вроде в лагере,text,14,1751367511
8679,1964634362,но рест не брала вроде,text,22,1751367519
8680,1964634362,"ой
что за тренировка?",text,21,1751367529
8681,1964634362,глазки на закреп кстатииии,text,26,1751367552
8682,1964634362,да,text,2,1751367554
8683,1964634362,го фразу на японском,text,20,1751367570
8684,1964634362,интересно сможет ли угадать,text,27,1751367580
8685,1964634362,топ,text,3,1751367617
8686,1964634362,топ 50,text,6,1751367625
8687,1964634362,фига вы,text,7,1751367642
8688,1964634362,умница,text,6,1751367651
8689,1964634362,"обнять 
за первое место",text,23,1751367661
8690,1964634362,жесть,text,5,1751367678
8691,1964634362,ура 🥳,text,5,1751367689
8692,1964634362,"о, кто ожил",text,11,1751367700
8693,1964634362,возьми рест,text,11,1751369097
8694,1964634362,лучше отвечай так на соо здравствуйте или на,text,44,1751369125
8695,1964634362,это,text,3,1751369135
8696,1964634362,потому что через калл нью не видит твое соо,text,43,1751369144
8697,1964634362,мгм,text,3,1751369160
8698,1964634362,чет любителей кофе пока меньше,text,30,1751369173
8699,1964634362,на соо ответьте нью,text,19,1751369936
8700,1964634362,зазывала ваше соо не передаст,text,29,1751369944
8701,1964634362,CAACAgIAAyEFAASj_XDDAAKI32hjyN5L5o5aksP37ZkqwZf21GaZAALVHAACis6hS58FTqdYSEDTNgQ,sticker,1,1751369950
8702,1964634362,"ну моя , ну красавица",text,21,1751370288
8703,1964634362,лака заебенила столько что все еще держится,text,43,1751370301
8704,1964634362,ИВАНТИЛЛЫ,text,9,1751370308
8705,1964634362,я надеюсь ты об этом сказала ахахаха,text,36,1751370326
8706,1964634362,согл,text,4,1751371275
8707,1964634362,да,text,2,1751371280
8708,1964634362,прикольно,text,9,1751372611
8709,1964634362,чаелюбы,text,7,1751372616
8710,1964634362,погладить,text,9,1751372649
8711,1964634362,топ 50 неделя,text,13,1751374416
8712,1964634362,о,text,1,1751374791
8713,1964634362,фига,text,4,1751374794
8714,1964634362,вниз чет идет,text,13,1751376751
8715,1964634362,кто я,text,5,1751376753
8716,1964634362,и у меня вниз идет,text,18,1751376767
8717,1964634362,кошмар,text,6,1751376770
8718,1964634362,ну все,text,6,1751376771
8719,1964634362,кошмар,text,6,1751376788
8720,1964634362,да я смирилась,text,14,1751381247
8721,1964634362,могу предложить взять рест или уйти с должности? если не будет возможности в дальнейшем,text,87,1751381280
8722,1964634362,"мгм, я поняла",text,13,1751381291
8723,1964634362,уверен?,text,7,1751381316
8724,1964634362,хорошо,text,6,1751381323
8725,1964634362,оооооо,text,6,1751381328
8726,1964634362,отношения,text,9,1751381331
8727,1964634362,ферма,text,5,1751381333
8728,1964634362,хорошо,text,6,1751381350
8729,1964634362,ухх,text,3,1751381359
8730,1964634362,тигру своему предложи отношения,text,31,1751381373
8731,1964634362,прям вообще? :(,text,15,1751381389
8732,1964634362,беги в тень,text,11,1751381409
8733,1964634362,"жаль что так выходит , я надеюсь что ты с этим справишься и все наладится",text,73,1751381426
8734,1964634362,бля,text,3,1751381430
8735,1964634362,а че с этим,text,11,1751381442
8736,1964634362,в окно?,text,7,1751381446
8737,1964634362,"если что я всегда могу выслушать , поддержать",text,45,1751381459
8738,1964634362,рест дать,text,9,1751381462
8739,1964634362,за семейные обстоятельства я сто проц не буду ругаться,text,54,1751381475
8740,1964634362,у нас вон,text,9,1751381479
8741,1964634362,женька же еще свет носит,text,24,1751381484
8742,1964634362,не ругаю почти,text,14,1751381492
8743,1964634362,@yutayyi мне выдать варн или что это сейчас было? ☺️,text,52,1751381524
8744,1964634362,реклама своего флуда,text,20,1751381547
8745,1964634362,А Я В ПРАВИЛАХ ЭТО ЗАПРЕЩАЛА,text,28,1751381558
8746,1964634362,ну я может,text,10,1751381590
8747,1964634362,не так прочитала,text,16,1751381593
8748,1964634362,не так поняла,text,13,1751381595
8749,1964634362,"слепая , глухая , с кем не бывает",text,33,1751381607
8750,1964634362,а кст,text,5,1751381620
8751,1964634362,твой рест закончен,text,18,1751381628
8752,1964634362,я удалила,text,9,1751381633
8753,1964634362,зач оно тут,text,11,1751381636
8754,1964634362,ин хуа я те,text,11,1751381666
8755,1964634362,дала права в инфо,text,17,1751381671
8756,1964634362,видела?,text,7,1751381673
8757,1964634362,"во, глянь",text,9,1751381688
8758,1964634362,блин,text,4,1751381696
8759,1964634362,пришла и актив в чате пропал,text,28,1751381702
8760,1964634362,"ну все , распугала всех",text,23,1751381707
8761,1964634362,обнять,text,6,1751381711
8762,1964634362,CAACAgIAAyEFAASj_XDDAAJyGmhc87TXUTsAAadRG1P9mExX6GGXrgACsGgAAgHGaEsgz5UXFTrFVTYE,sticker,1,1751381718
8763,1964634362,у тебя давно были,text,17,1751381740
8764,1964634362,старший админ же,text,16,1751381750
8765,1964634362,еще б мне отвечали админы,text,25,1751381776
8766,1964634362,и не игнорили,text,13,1751381780
8767,1964634362,ваще круто бы было,text,18,1751381785
8768,1964634362,что то случилось?,text,17,1751381794
8769,1964634362,"ооо
вас меньше!!",text,16,1751381811
8770,1964634362,CAACAgIAAyEFAASj_XDDAAKCIGhifYm6XxPrUNzEQIUDYzrfBrrpAALeSgAC_4_gSjLhctBhVIgdNgQ,sticker,1,1751381826
8771,1964634362,"ааа
ну хорошо",text,13,1751381836
8772,1964634362,надо написать им,text,16,1751381855
8773,1964634362,как дела там,text,12,1751381857
8774,1964634362,привету,text,7,1751381860
8775,1964634362,чееее,text,5,1751381870
8776,1964634362,кто,text,3,1751381873
8777,1964634362,так уже не плохо,text,16,1751381970
8778,1964634362,фу,text,2,1751381982
8779,1964634362,я в лс кинула,text,13,1751381991
8780,1964634362,ну и нахуй его,text,14,1751381999
8781,1964634362,так и скажи,text,11,1751382093
8782,1964634362,не мой типаж,text,12,1751382099
8783,1964634362,вроде были,text,10,1751382107
8784,1964634362,она не в РФ?,text,12,1751382173
8785,1964634362,разве,text,5,1751382175
8786,1964634362,ее ж посадят,text,12,1751382180
8787,1964634362,"понимаешь 
под нее попадает все",text,31,1751382220
8788,1964634362,бляяя,text,5,1751382269
8789,1964634362,топ 50,text,6,1751382277
8790,1964634362,откажи и все,text,12,1751382327
8791,1964634362,хд,text,2,1751382355
8792,1964634362,а последнее зачем,text,17,1751382513
8793,1964634362,BAACAgIAAyEFAASj_XDDAAKKDGhj-glH06D-pqovEXGchQ75kEUgAAIudgACim8hS8k5dQ7ixRJfNgQ,video,13,1751382537
8794,1964634362,не надо так делать просто так,text,29,1751382551
8795,1964634362,"такое се 
мороки много",text,22,1751382565
8796,1964634362,если он тя бесит,text,16,1751382577
8797,1964634362,так и скажи ему,text,15,1751382580
8798,1964634362,и блокай,text,8,1751382585
8799,1964634362,эээээ,text,5,1751382657
8800,1964634362,фу,text,2,1751382658
8801,1964634362,где ты их находишь,text,18,1751385370
8802,1964634362,неа,text,3,1751385411
8803,1964634362,всех не выйдет,text,14,1751387731
8804,1964634362,"мы по доброму относимся ко всем участникам, всех любим , однако любимчиков иметь не будем - все равны перед правилами",text,117,1751387877
8805,1964634362,"мы взрослые люди , нас добротой не задобрить)))",text,47,1751387895
8806,1964634362,чего,text,4,1751388078
8807,1964634362,дарова,text,6,1751388152
8808,1964634362,надо бы калл устроить,text,21,1751388180
8809,1964634362,да там,text,6,1751388216
8810,1964634362,узнаешь,text,7,1751388219
8811,1964634362,норм,text,4,1751388270
8812,1964634362,мили,text,4,1751388276
8813,1964634362,вхвхвх,text,6,1751388280
8814,1964634362,спс,text,3,1751388282
8815,1964634362,я в шоке,text,8,1751390297
8816,1964634362,спокойной ночи,text,14,1751399802
8817,1964634362,стоп,text,4,1751399809
8818,1964634362,поч 44,text,6,1751399811
8819,1964634362,45 было,text,7,1751399814
8820,1964634362,кто то выходил?,text,15,1751399831
8821,1964634362,нашла,text,5,1751399868
8822,1964634362,говорю ж 45 было,text,16,1751399886
8823,1964634362,погладить,text,9,1751401018
8824,1964634362,спатки собираюсь,text,16,1751401985
8825,1964634362,дела сонно,text,10,1751401990
8826,1964634362,спасибо,text,7,1751402049
8827,1964634362,доброе утро,text,11,1751429764
8828,1964634362,"елки палки
а чего так",text,21,1751432446
8829,1964634362,доброе !!,text,9,1751432454
8830,1964634362,доброе утро,text,11,1751435614
8831,1964634362,доооброе утро,text,13,1751436584
8832,1964634362,погладить,text,9,1751436965
8833,1964634362,колыбельная?,text,12,1751437142
8834,1964634362,могу кинуть,text,11,1751437144
8835,1964634362,CQACAgIAAyEFAASj_XDDAAKML2hkz4PAIjGo7j6MC8ssdgEK5LMvAALOZgACbRVBSKbYV2XegU4LNgQ,audio,32,1751437187
8836,1964634362,а как,text,5,1751449633
8837,1964634362,блин,text,4,1751449649
8838,1964634362,бедни,text,5,1751449668
8839,1964634362,есть такое,text,10,1751449675
8840,1964634362,бля бож мой,text,11,1751457171
8841,1964634362,будет норм если я,text,17,1751457177
8842,1964634362,буду обсуждать другие флуды,text,27,1751457183
8843,1964634362,или это ваще капец,text,18,1751457190
